name,neighborhood,current_price,original_price,reviews_desc,num_reviews,breakfast,free_cancellation,rooms_left,grade,fully_refundable,reserve_now_pay_later,price_after_taxes,checkin_date,checkout_date,TTT,LOS,Snapshot Date,order
Fitzpatrick Grand Central,New York,$223,N/A,Wonderful,"1,004",No,Yes,4,9.09,Yes,Yes,576 total,31/07/2024,02/08/2024,26,2,05/07/2024,107
"Holiday Inn Express New York City Times Square, an IHG Hotel",New York,$168,$187,N/A,"1,005",Breakfast included,No,,6.86,No,No,428 total,31/07/2024,02/08/2024,26,2,05/07/2024,108
The Belvedere Hotel,New York,$209,N/A,Excellent,"3,539",No,Yes,,8.68,Yes,Yes,537 total,31/07/2024,02/08/2024,26,2,05/07/2024,109
Hilton Garden Inn New York/Midtown Park Ave,New York,$244,N/A,Very,"1,004",No,No,5,8.48,No,No,567 total,31/07/2024,02/08/2024,26,2,05/07/2024,110
SIXTY Lower East Side,New York,$247,$269,Good,"1,004",No,Yes,,7.47,Yes,Yes,575 total,31/07/2024,02/08/2024,26,2,05/07/2024,111
Hotel AKA NoMad,New York,$288,N/A,Excellent,"1,004",No,No,,8.68,No,No,747 total,31/07/2024,02/08/2024,26,2,05/07/2024,112
"Park South Hotel, part of JdV by Hyatt",New York,$247,$291,Wonderful,"1,002",No,Yes,,9.29,Yes,No,643 total,31/07/2024,02/08/2024,26,2,05/07/2024,113
Kixby,New York,$233,N/A,Wonderful,"1,012",No,No,,9.29,No,No,611 total,31/07/2024,02/08/2024,26,2,05/07/2024,114
The Shelburne Sonesta New York,New York,$231,$289,Excellent,"1,386",No,No,,8.68,No,No,634 total,31/07/2024,02/08/2024,26,2,05/07/2024,115
Hampton Inn Manhattan Grand Central,New York,$225,N/A,Excellent,"1,168",Breakfast included,No,5,8.68,No,No,524 total,31/07/2024,02/08/2024,26,2,05/07/2024,116
M Social Hotel Times Square New York,Theater District,$275,$296,Wonderful,"4,096",No,No,,9.09,No,No,719 total,31/07/2024,02/08/2024,26,2,05/07/2024,117
Comfort Inn Manhattan - Midtown West,New York,$184,N/A,Good,"1,203",Breakfast included,Yes,1,7.47,Yes,Yes,430 total,31/07/2024,02/08/2024,26,2,05/07/2024,118
Freehand New York,New York,$206,N/A,Very,"1,062",No,No,7,8.28,No,No,560 total,31/07/2024,02/08/2024,26,2,05/07/2024,119
Hotel Hendricks,Central New York City,$196,N/A,Very,"1,060",No,Yes,,8.48,Yes,Yes,542 total,31/07/2024,02/08/2024,26,2,05/07/2024,120
Placemakr Wall Street,New York,$245,N/A,Wonderful,426,No,No,,9.29,No,No,569 total,31/07/2024,02/08/2024,26,2,05/07/2024,121
"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",New York,$206,N/A,Good,"1,116",Breakfast included,No,4,7.87,No,No,484 total,31/07/2024,02/08/2024,26,2,05/07/2024,122
Hilton New York Fashion District,Chelsea,$231,N/A,Very,"1,007",No,No,,8.28,No,No,537 total,31/07/2024,02/08/2024,26,2,05/07/2024,123
"Dream Midtown, by Hyatt",New York,$217,N/A,Very,"1,224",No,No,,8.08,No,No,573 total,31/07/2024,02/08/2024,26,2,05/07/2024,124
The Life Hotel,New York,$214,N/A,Very,"1,004",No,Yes,,8.48,Yes,Yes,556 total,31/07/2024,02/08/2024,26,2,05/07/2024,125
INNSiDE by Meliá New York Nomad,Chelsea,$238,N/A,Wonderful,"2,019",No,No,,9.09,No,No,644 total,31/07/2024,02/08/2024,26,2,05/07/2024,126
New York Marriott Marquis,Theater District,$431,N/A,Wonderful,"2,812",No,No,5,9.29,No,No,"1,088 total",31/07/2024,02/08/2024,26,2,05/07/2024,127
The Knickerbocker Hotel,Theater District,$345,N/A,Wonderful,"1,101",No,No,,9.09,No,No,902 total,31/07/2024,02/08/2024,26,2,05/07/2024,128
Hilton Garden Inn New York/Tribeca,New York,$220,N/A,Very,"1,009",No,No,2,8.48,No,No,512 total,31/07/2024,02/08/2024,26,2,05/07/2024,129
"Crowne Plaza Times Square Manhattan, an IHG Hotel",Theater District,$245,N/A,Very,"2,151",No,No,,8.28,No,No,654 total,31/07/2024,02/08/2024,26,2,05/07/2024,130
Fairfield Inn & Suites New York Manhattan / Central Park,New York,$241,N/A,Very,"1,002",No,No,5,8.48,No,No,559 total,31/07/2024,02/08/2024,26,2,05/07/2024,131
JG Sohotel,SoHo,$230,N/A,Excellent,241,No,Yes,,8.68,Yes,No,578 total,31/07/2024,02/08/2024,26,2,05/07/2024,132
Fitzpatrick Manhattan Hotel,New York,$263,N/A,Wonderful,"1,004",No,Yes,4,9.09,Yes,Yes,668 total,31/07/2024,02/08/2024,26,2,05/07/2024,133
"Hotel 50 Bowery, part of JdV by Hyatt",New York,$232,$258,Wonderful,"1,007",No,Yes,,9.09,Yes,No,609 total,31/07/2024,02/08/2024,26,2,05/07/2024,134
Walker Hotel Tribeca,New York,$238,N/A,Excellent,638,No,No,,8.68,No,No,622 total,31/07/2024,02/08/2024,26,2,05/07/2024,135
Aloft New York Chelsea,Chelsea,$215,N/A,Wonderful,146,No,No,5,9.29,No,No,500 total,31/07/2024,02/08/2024,26,2,05/07/2024,136
Tuscany by LuxUrban,New York,$250,N/A,Very,"1,009",No,Yes,,8.48,Yes,No,581 total,31/07/2024,02/08/2024,26,2,05/07/2024,137
"Hotel Indigo NYC Financial District, an IHG Hotel",New York,$207,N/A,Wonderful,391,No,No,2,9.29,No,No,481 total,31/07/2024,02/08/2024,26,2,05/07/2024,138
Selina Chelsea,Chelsea,$173,$231,Good,611,No,Yes,4,7.67,Yes,Yes,449 total,31/07/2024,02/08/2024,26,2,05/07/2024,139
Roxy Hotel New York,New York,$329,N/A,Wonderful,"1,024",No,Yes,,9.29,Yes,Yes,842 total,31/07/2024,02/08/2024,26,2,05/07/2024,140
NobleDEN Hotel,New York,$376,N/A,Exceptional,"1,008",No,No,,9.89,No,No,871 total,31/07/2024,02/08/2024,26,2,05/07/2024,141
The Standard High Line,New York,$395,N/A,Excellent,"1,077",No,No,,8.68,No,No,994 total,31/07/2024,02/08/2024,26,2,05/07/2024,142
Hampton Inn New York Times Square,Theater District,$264,N/A,Very,"1,220",Breakfast included,Yes,,8.28,Yes,Yes,613 total,31/07/2024,02/08/2024,26,2,05/07/2024,143
Romer Hell's Kitchen,New York,$265,N/A,Exceptional,947,No,No,,9.49,No,No,706 total,31/07/2024,02/08/2024,26,2,05/07/2024,144
DoubleTree by Hilton New York Downtown,New York,$194,N/A,Good,"1,639",No,No,,7.87,No,No,452 total,31/07/2024,02/08/2024,26,2,05/07/2024,145
Hilton Garden Inn New York/Central Park South-Midtown West,Theater District,$247,N/A,Good,"1,481",No,No,,7.67,No,No,580 total,31/07/2024,02/08/2024,26,2,05/07/2024,146
Cambria Hotel New York - Chelsea,Chelsea,$241,N/A,Excellent,"1,001",No,No,6,8.68,No,No,561 total,31/07/2024,02/08/2024,26,2,05/07/2024,147
"Martinique New York on Broadway, Curio Collection by Hilton",New York,$246,N/A,Excellent,"1,170",No,No,,8.88,No,No,663 total,31/07/2024,02/08/2024,26,2,05/07/2024,148
Motto by Hilton New York City Chelsea,Chelsea,$212,N/A,Wonderful,"1,081",No,No,1,9.09,No,No,563 total,31/07/2024,02/08/2024,26,2,05/07/2024,149
Courtyard by Marriott New York World Trade Center Area,New York,$238,N/A,Excellent,549,No,No,5,8.88,No,No,552 total,31/07/2024,02/08/2024,26,2,05/07/2024,150
DoubleTree by Hilton Hotel New York City - Chelsea,Chelsea,$223,N/A,Good,"1,049",No,No,,7.87,No,No,519 total,31/07/2024,02/08/2024,26,2,05/07/2024,151
Empire Hotel,New York,$248,$276,Good,"3,727",No,No,,7.67,No,No,668 total,31/07/2024,02/08/2024,26,2,05/07/2024,152
N/A,N/A,N/A,N/A,N/A,N/A,No,No,,N/A,No,No,N/A,31/07/2024,03/08/2024,26,3,05/07/2024,3
Westgate New York Grand Central,New York,$217,$247,Wonderful,"1,704",No,No,,9.09,No,No,879 total,31/07/2024,03/08/2024,26,3,05/07/2024,4
Arlo Midtown,New York,$247,N/A,Wonderful,"5,373",No,No,,9.29,No,No,963 total,31/07/2024,03/08/2024,26,3,05/07/2024,5
Lotte New York Palace,New York,$378,$567,Excellent,"1,008",No,No,8,8.88,No,No,"1,311 total",31/07/2024,03/08/2024,26,3,05/07/2024,6
"PUBLIC, an Ian Schrager hotel",New York,$293,$326,Very,"2,614",No,Yes,,8.28,Yes,Yes,"1,158 total",31/07/2024,03/08/2024,26,3,05/07/2024,7
Tempo by Hilton New York Times Square,Theater District,$266,N/A,Exceptional,"2,643",No,No,,9.49,No,No,"1,045 total",31/07/2024,03/08/2024,26,3,05/07/2024,8
"Club Quarters, Times Square - Midtown",Central New York City,$222,$262,Excellent,"2,626",No,Yes,,8.68,Yes,Yes,862 total,31/07/2024,03/08/2024,26,3,05/07/2024,9
Hotel Stanford,New York,$204,$216,Excellent,100,No,No,,8.88,No,No,714 total,31/07/2024,03/08/2024,26,3,05/07/2024,10
Hilton Garden Inn New York/West 35th Street,New York,$251,$296,Wonderful,"2,104",No,Yes,,9.09,Yes,No,876 total,31/07/2024,03/08/2024,26,3,05/07/2024,11
Moxy NYC Chelsea,Chelsea,$240,N/A,Excellent,"1,003",No,Yes,5,8.68,Yes,No,927 total,31/07/2024,03/08/2024,26,3,05/07/2024,12
The New Yorker A Wyndham Hotel,New York,$177,$209,Very,"4,647",No,Yes,6,8.28,Yes,Yes,721 total,31/07/2024,03/08/2024,26,3,05/07/2024,13
Hotel St. James,Theater District,$207,$230,Excellent,"4,404",No,No,,8.68,No,No,723 total,31/07/2024,03/08/2024,26,3,05/07/2024,14
citizenM New York Bowery,New York,$230,$270,Wonderful,"1,145",No,Yes,,9.29,Yes,No,801 total,31/07/2024,03/08/2024,26,3,05/07/2024,15
RIU Plaza Manhattan Times Square,Theater District,$283,$435,Wonderful,"3,230",No,Yes,2,9.09,Yes,Yes,"1,086 total",31/07/2024,03/08/2024,26,3,05/07/2024,16
"Holiday Inn New York City - Times Square, an IHG Hotel",New York,$197,N/A,Very,"1,454",No,No,,8.28,No,No,690 total,31/07/2024,03/08/2024,26,3,05/07/2024,17
"Club Quarters Hotel, Grand Central",New York,$226,$266,Excellent,"1,996",No,Yes,,8.68,Yes,Yes,876 total,31/07/2024,03/08/2024,26,3,05/07/2024,18
Doubletree by Hilton New York Times Square South,New York,$250,N/A,Excellent,"3,772",No,No,,8.88,No,No,871 total,31/07/2024,03/08/2024,26,3,05/07/2024,19
Hyatt Grand Central New York,New York,$247,$290,Very,"3,726",No,Yes,4,8.08,Yes,No,997 total,31/07/2024,03/08/2024,26,3,05/07/2024,20
World Center Hotel,New York,$218,$256,Excellent,"2,047",No,Yes,,8.88,Yes,Yes,847 total,31/07/2024,03/08/2024,26,3,05/07/2024,21
Sheraton Tribeca New York Hotel,New York,$203,N/A,Very,"1,005",No,Yes,,8.48,Yes,Yes,709 total,31/07/2024,03/08/2024,26,3,05/07/2024,22
"The Cloud One New York-Downtown, by the Motel One Group",New York,$192,N/A,Excellent,625,No,Yes,,8.88,Yes,No,673 total,31/07/2024,03/08/2024,26,3,05/07/2024,23
Hilton Garden Inn New York Times Square South,New York,$233,N/A,Wonderful,"3,172",No,No,,9.09,No,No,814 total,31/07/2024,03/08/2024,26,3,05/07/2024,24
Ameritania Hotel at Times Square,Theater District,$207,$218,Excellent,"3,132",No,No,,8.68,No,No,792 total,31/07/2024,03/08/2024,26,3,05/07/2024,25
Broadway Plaza Hotel,New York,$224,$249,Wonderful,"1,524",No,No,1,9.29,No,No,816 total,31/07/2024,03/08/2024,26,3,05/07/2024,26
Pod Times Square,New York,$164,N/A,Excellent,"4,179",No,No,3,8.88,No,No,644 total,31/07/2024,03/08/2024,26,3,05/07/2024,27
citizenM New York Times Square,Theater District,$257,N/A,Wonderful,"1,075",No,No,,9.29,No,No,894 total,31/07/2024,03/08/2024,26,3,05/07/2024,28
Hilton Garden Inn New York/Manhattan-Chelsea,Chelsea,$254,$299,Very,"1,795",No,Yes,,8.48,Yes,Yes,885 total,31/07/2024,03/08/2024,26,3,05/07/2024,29
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,New York,$200,N/A,Excellent,"1,660",No,No,,8.88,No,No,700 total,31/07/2024,03/08/2024,26,3,05/07/2024,30
Chelsea Inn,New York,$163,N/A,Very,"1,006",No,No,,8.08,No,No,641 total,31/07/2024,03/08/2024,26,3,05/07/2024,31
Arlo Midtown,New York,$247,N/A,Wonderful,"5,373",No,No,,9.29,No,No,963 total,31/07/2024,03/08/2024,26,3,05/07/2024,32
The Standard East Village,New York,$253,$306,Wonderful,"1,002",No,Yes,4,9.09,Yes,No,986 total,31/07/2024,03/08/2024,26,3,05/07/2024,33
Grayson Hotel in the Unbound Collection by Hyatt,Central New York City,$248,$276,Wonderful,326,No,No,,9.29,No,No,969 total,31/07/2024,03/08/2024,26,3,05/07/2024,34
Soho 54,New York,$202,N/A,Good,"1,044",No,Yes,,7.47,Yes,Yes,810 total,31/07/2024,03/08/2024,26,3,05/07/2024,35
Moxy NYC Downtown,New York,$189,$222,Excellent,"1,016",No,No,5,8.68,No,No,736 total,31/07/2024,03/08/2024,26,3,05/07/2024,36
"Club Quarters Hotel, World Trade Center",New York,$218,$256,Excellent,"1,415",No,Yes,,8.68,Yes,Yes,847 total,31/07/2024,03/08/2024,26,3,05/07/2024,37
Hyatt Place New York/Chelsea,Chelsea,$233,$259,Very,"1,359",Breakfast included,Yes,,8.28,Yes,No,813 total,31/07/2024,03/08/2024,26,3,05/07/2024,38
Lotte New York Palace,New York,$378,$567,Excellent,"1,008",No,No,8,8.88,No,No,"1,311 total",31/07/2024,03/08/2024,26,3,05/07/2024,39
AC Hotel by Marriott New York Downtown,New York,$220,N/A,Wonderful,"1,002",No,No,5,9.09,No,No,768 total,31/07/2024,03/08/2024,26,3,05/07/2024,40
Grayson Hotel in the Unbound Collection by Hyatt,Central New York City,$248,$276,Wonderful,326,No,No,,9.29,No,No,969 total,31/07/2024,03/08/2024,26,3,05/07/2024,41
Hilton Garden Inn New York/Times Square Central,Theater District,$216,$240,Very,"1,859",No,No,,8.28,No,No,844 total,31/07/2024,03/08/2024,26,3,05/07/2024,42
Truss Hotel Times Square,New York,$216,$268,Very,"1,599",No,No,,8.28,No,No,754 total,31/07/2024,03/08/2024,26,3,05/07/2024,43
The Belvedere Hotel,New York,$202,$229,Excellent,"3,539",No,Yes,4,8.68,Yes,Yes,779 total,31/07/2024,03/08/2024,26,3,05/07/2024,44
The Gregorian,New York,$220,$259,Wonderful,"1,263",No,No,,9.29,No,No,889 total,31/07/2024,03/08/2024,26,3,05/07/2024,45
Sheraton New York Times Square Hotel,Theater District,$257,N/A,Good,"2,263",No,No,5,7.87,No,No,985 total,31/07/2024,03/08/2024,26,3,05/07/2024,46
Romer Hell's Kitchen,New York,$241,$254,Exceptional,947,No,No,,9.49,No,No,980 total,31/07/2024,03/08/2024,26,3,05/07/2024,47
Millennium Hotel Broadway Times Square,Theater District,$232,$273,Good,"5,932",No,Yes,,7.47,Yes,Yes,912 total,31/07/2024,03/08/2024,26,3,05/07/2024,48
"The Jewel Hotel, New York",Central New York City,$283,N/A,Wonderful,"2,042",No,Yes,,9.29,Yes,Yes,"1,071 total",31/07/2024,03/08/2024,26,3,05/07/2024,49
Hampton Inn Manhattan/Times Square Central,Theater District,$258,N/A,Wonderful,"1,628",Breakfast included,No,,9.09,No,No,898 total,31/07/2024,03/08/2024,26,3,05/07/2024,50
